        Time        Position      Delta_Conc
       hours              cm         mol/cm3
     0.26667     3.35000E-01    -6.64274E-04
     0.26667     3.45000E-01    -6.54417E-04
     0.26667     3.55000E-01    -6.44534E-04
     0.26667     3.65000E-01    -6.34629E-04
     0.26667     3.75000E-01    -6.24706E-04
     0.26667     3.85000E-01    -6.14768E-04
     0.26667     3.95000E-01    -6.04818E-04
     0.26667     4.05000E-01    -5.94857E-04
     0.26667     4.15000E-01    -5.84889E-04
     0.26667     4.25000E-01    -5.74915E-04
     0.26667     4.35000E-01    -5.64935E-04
     0.26667     4.45000E-01    -5.54951E-04
     0.26667     4.55000E-01    -5.44964E-04
     0.26667     4.65000E-01    -5.34974E-04
     0.26667     4.75000E-01    -5.24983E-04
     0.26667     4.85000E-01    -5.14990E-04
     0.26667     4.95000E-01    -5.04997E-04
     0.26667     5.05000E-01    -4.95003E-04
     0.26667     5.15000E-01    -4.85010E-04
     0.26667     5.25000E-01    -4.75017E-04
     0.26667     5.35000E-01    -4.65026E-04
     0.26667     5.45000E-01    -4.55036E-04
     0.26667     5.55000E-01    -4.45049E-04
     0.26667     5.65000E-01    -4.35065E-04
     0.26667     5.75000E-01    -4.25085E-04
     0.26667     5.85000E-01    -4.15111E-04
     0.26667     5.95000E-01    -4.05143E-04
     0.26667     6.05000E-01    -3.95182E-04
     0.26667     6.15000E-01    -3.85232E-04
     0.26667     6.25000E-01    -3.75294E-04
     0.26667     6.35000E-01    -3.65371E-04
     0.26667     6.45000E-01    -3.55466E-04
     0.26667     6.55000E-01    -3.45583E-04
     0.26667     6.65000E-01    -3.35726E-04
     0.26667     6.75000E-01    -3.25900E-04
     0.26667     6.85000E-01    -3.16111E-04
     0.26667     6.95000E-01    -3.06365E-04
     0.26667     7.05000E-01    -2.96671E-04
     0.26667     7.15000E-01    -2.87036E-04
     0.26667     7.25000E-01    -2.77471E-04
     0.26667     7.35000E-01    -2.67986E-04
     0.26667     7.45000E-01    -2.58593E-04
     0.26667     7.55000E-01    -2.49307E-04
     0.26667     7.65000E-01    -2.40141E-04
     0.26667     7.75000E-01    -2.31111E-04
     0.26667     7.85000E-01    -2.22236E-04
     0.26667     7.95000E-01    -2.13533E-04
     0.26667     8.05000E-01    -2.05023E-04
     0.26667     8.15000E-01    -1.96726E-04
     0.26667     8.25000E-01    -1.88665E-04
     0.26667     8.35000E-01    -1.80863E-04
     0.26667     8.45000E-01    -1.73345E-04
     0.26667     8.55000E-01    -1.66134E-04
     0.26667     8.65000E-01    -1.59256E-04
     0.26667     8.75000E-01    -1.52736E-04
     0.26667     8.85000E-01    -1.46599E-04
     0.26667     8.95000E-01    -1.40870E-04
     0.26667     9.05000E-01    -1.35573E-04
     0.26667     9.15000E-01    -1.30731E-04
     0.26667     9.25000E-01    -1.26366E-04
     0.26667     9.35000E-01    -1.22499E-04
     0.26667     9.45000E-01    -1.19147E-04
     0.26667     9.55000E-01    -1.16328E-04
     0.26667     9.65000E-01    -1.14055E-04
     0.26667     9.75000E-01    -1.12340E-04
     0.26667     9.85000E-01    -1.11191E-04
     0.26667     9.95000E-01    -1.10616E-04
     0.26667     1.00000E+00    -1.10616E-04
     0.28333     0.00000E+00    -8.85983E-04
     0.28333     5.00000E-03    -8.85983E-04
     0.28333     1.50000E-02    -8.85425E-04
     0.28333     2.50000E-02    -8.84311E-04
     0.28333     3.50000E-02    -8.82646E-04
     0.28333     4.50000E-02    -8.80439E-04
     0.28333     5.50000E-02    -8.77701E-04
     0.28333     6.50000E-02    -8.74443E-04
     0.28333     7.50000E-02    -8.70682E-04
     0.28333     8.50000E-02    -8.66435E-04
     0.28333     9.50000E-02    -8.61719E-04
     0.28333     1.05000E-01    -8.56555E-04
     0.28333     1.15000E-01    -8.50966E-04
     0.28333     1.25000E-01    -8.44972E-04
     0.28333     1.35000E-01    -8.38598E-04
     0.28333     1.45000E-01    -8.31867E-04
     0.28333     1.55000E-01    -8.24802E-04
     0.28333     1.65000E-01    -8.17427E-04
     0.28333     1.75000E-01    -8.09766E-04
     0.28333     1.85000E-01    -8.01842E-04
     0.28333     1.95000E-01    -7.93676E-04
     0.28333     2.05000E-01    -7.85291E-04
     0.28333     2.15000E-01    -7.76706E-04
     0.28333     2.25000E-01    -7.67942E-04
     0.28333     2.35000E-01    -7.59016E-04
     0.28333     2.45000E-01    -7.49946E-04
     0.28333     2.55000E-01    -7.40748E-04
     0.28333     2.65000E-01    -7.31437E-04
     0.28333     2.75000E-01    -7.22025E-04
     0.28333     2.85000E-01    -7.12526E-04
     0.28333     2.95000E-01    -7.02951E-04
     0.28333     3.05000E-01    -6.93310E-04
     0.28333     3.15000E-01    -6.83611E-04
     0.28333     3.25000E-01    -6.73863E-04
     0.28333     3.35000E-01    -6.64073E-04
     0.28333     3.45000E-01    -6.54248E-04
     0.28333     3.55000E-01    -6.44392E-04
     0.28333     3.65000E-01    -6.34510E-04
     0.28333     3.75000E-01    -6.24607E-04
     0.28333     3.85000E-01    -6.14687E-04
     0.28333     3.95000E-01    -6.04751E-04
     0.28333     4.05000E-01    -5.94803E-04
     0.28333     4.15000E-01    -5.84845E-04
     0.28333     4.25000E-01    -5.74879E-04
     0.28333     4.35000E-01    -5.64907E-04
     0.28333     4.45000E-01    -5.54929E-04
     0.28333     4.55000E-01    -5.44947E-04
     0.28333     4.65000E-01    -5.34962E-04
     0.28333     4.75000E-01    -5.24974E-04
     0.28333     4.85000E-01    -5.14985E-04
     0.28333     4.95000E-01    -5.04995E-04
     0.28333     5.05000E-01    -4.95005E-04
     0.28333     5.15000E-01    -4.85015E-04
     0.28333     5.25000E-01    -4.75026E-04
     0.28333     5.35000E-01    -4.65038E-04
     0.28333     5.45000E-01    -4.55053E-04
     0.28333     5.55000E-01    -4.45071E-04
     0.28333     5.65000E-01    -4.35093E-04
     0.28333     5.75000E-01    -4.25121E-04
     0.28333     5.85000E-01    -4.15155E-04
     0.28333     5.95000E-01    -4.05197E-04
     0.28333     6.05000E-01    -3.95249E-04
     0.28333     6.15000E-01    -3.85313E-04
     0.28333     6.25000E-01    -3.75393E-04
     0.28333     6.35000E-01    -3.65490E-04
     0.28333     6.45000E-01    -3.55608E-04
     0.28333     6.55000E-01    -3.45752E-04
     0.28333     6.65000E-01    -3.35927E-04
     0.28333     6.75000E-01    -3.26137E-04
     0.28333     6.85000E-01    -3.16389E-04
     0.28333     6.95000E-01    -3.06690E-04
     0.28333     7.05000E-01    -2.97049E-04
     0.28333     7.15000E-01    -2.87474E-04
     0.28333     7.25000E-01    -2.77975E-04
     0.28333     7.35000E-01    -2.68563E-04
     0.28333     7.45000E-01    -2.59252E-04
     0.28333     7.55000E-01    -2.50054E-04
     0.28333     7.65000E-01    -2.40984E-04
     0.28333     7.75000E-01    -2.32058E-04
     0.28333     7.85000E-01    -2.23294E-04
     0.28333     7.95000E-01    -2.14709E-04
     0.28333     8.05000E-01    -2.06324E-04
     0.28333     8.15000E-01    -1.98158E-04
     0.28333     8.25000E-01    -1.90234E-04
     0.28333     8.35000E-01    -1.82573E-04
     0.28333     8.45000E-01    -1.75198E-04
     0.28333     8.55000E-01    -1.68133E-04
     0.28333     8.65000E-01    -1.61402E-04
     0.28333     8.75000E-01    -1.55028E-04
     0.28333     8.85000E-01    -1.49034E-04
     0.28333     8.95000E-01    -1.43445E-04
     0.28333     9.05000E-01    -1.38281E-04
     0.28333     9.15000E-01    -1.33565E-04
     0.28333     9.25000E-01    -1.29318E-04
     0.28333     9.35000E-01    -1.25557E-04
     0.28333     9.45000E-01    -1.22299E-04
     0.28333     9.55000E-01    -1.19561E-04
     0.28333     9.65000E-01    -1.17354E-04
     0.28333     9.75000E-01    -1.15689E-04
     0.28333     9.85000E-01    -1.14575E-04
     0.28333     9.95000E-01    -1.14017E-04
     0.28333     1.00000E+00    -1.14017E-04
     0.30000     0.00000E+00    -8.82681E-04
     0.30000     5.00000E-03    -8.82681E-04
     0.30000     1.50000E-02    -8.82138E-04
     0.30000     2.50000E-02    -8.81055E-04
     0.30000     3.50000E-02    -8.79437E-04
     0.30000     4.50000E-02    -8.77291E-04
     0.30000     5.50000E-02    -8.74627E-04
     0.30000     6.50000E-02    -8.71456E-04
     0.30000     7.50000E-02    -8.67793E-04
     0.30000     8.50000E-02    -8.63654E-04
     0.30000     9.50000E-02    -8.59055E-04
     0.30000     1.05000E-01    -8.54015E-04
     0.30000     1.15000E-01    -8.48556E-04
     0.30000     1.25000E-01    -8.42696E-04
     0.30000     1.35000E-01    -8.36459E-04
     0.30000     1.45000E-01    -8.29866E-04
     0.30000     1.55000E-01    -8.22939E-04
     0.30000     1.65000E-01    -8.15701E-04
     0.30000     1.75000E-01    -8.08175E-04
     0.30000     1.85000E-01    -8.00381E-04
     0.30000     1.95000E-01    -7.92342E-04
     0.30000     2.05000E-01    -7.84077E-04
     0.30000     2.15000E-01    -7.75608E-04
     0.30000     2.25000E-01    -7.66953E-04
     0.30000     2.35000E-01    -7.58130E-04
     0.30000     2.45000E-01    -7.49155E-04
     0.30000     2.55000E-01    -7.40046E-04
     0.30000     2.65000E-01    -7.30816E-04
     0.30000     2.75000E-01    -7.21479E-04
     0.30000     2.85000E-01    -7.12048E-04
     0.30000     2.95000E-01    -7.02535E-04
     0.30000     3.05000E-01    -6.92948E-04
     0.30000     3.15000E-01    -6.83299E-04
     0.30000     3.25000E-01    -6.73595E-04
     0.30000     3.35000E-01    -6.63844E-04
     0.30000     3.45000E-01    -6.54053E-04
     0.30000     3.55000E-01    -6.44227E-04
     0.30000     3.65000E-01    -6.34371E-04
     0.30000     3.75000E-01    -6.24491E-04
     0.30000     3.85000E-01    -6.14589E-04
     0.30000     3.95000E-01    -6.04670E-04
     0.30000     4.05000E-01    -5.94737E-04
     0.30000     4.15000E-01    -5.84791E-04
     0.30000     4.25000E-01    -5.74835E-04
     0.30000     4.35000E-01    -5.64871E-04
     0.30000     4.45000E-01    -5.54901E-04
     0.30000     4.55000E-01    -5.44925E-04
     0.30000     4.65000E-01    -5.34946E-04
     0.30000     4.75000E-01    -5.24963E-04
     0.30000     4.85000E-01    -5.14979E-04
     0.30000     4.95000E-01    -5.04993E-04
     0.30000     5.05000E-01    -4.95007E-04
     0.30000     5.15000E-01    -4.85021E-04
     0.30000     5.25000E-01    -4.75037E-04
     0.30000     5.35000E-01    -4.65054E-04
     0.30000     5.45000E-01    -4.55075E-04
     0.30000     5.55000E-01    -4.45099E-04
     0.30000     5.65000E-01    -4.35129E-04
     0.30000     5.75000E-01    -4.25165E-04
     0.30000     5.85000E-01    -4.15209E-04
     0.30000     5.95000E-01    -4.05263E-04
     0.30000     6.05000E-01    -3.95330E-04
     0.30000     6.15000E-01    -3.85411E-04
     0.30000     6.25000E-01    -3.75509E-04
     0.30000     6.35000E-01    -3.65629E-04
     0.30000     6.45000E-01    -3.55773E-04
     0.30000     6.55000E-01    -3.45947E-04
     0.30000     6.65000E-01    -3.36156E-04
     0.30000     6.75000E-01    -3.26405E-04
     0.30000     6.85000E-01    -3.16701E-04
     0.30000     6.95000E-01    -3.07052E-04
     0.30000     7.05000E-01    -2.97465E-04
     0.30000     7.15000E-01    -2.87952E-04
     0.30000     7.25000E-01    -2.78521E-04
     0.30000     7.35000E-01    -2.69184E-04
     0.30000     7.45000E-01    -2.59954E-04
     0.30000     7.55000E-01    -2.50845E-04
     0.30000     7.65000E-01    -2.41870E-04
     0.30000     7.75000E-01    -2.33047E-04
     0.30000     7.85000E-01    -2.24392E-04
     0.30000     7.95000E-01    -2.15923E-04
     0.30000     8.05000E-01    -2.07658E-04
     0.30000     8.15000E-01    -1.99619E-04
     0.30000     8.25000E-01    -1.91825E-04
     0.30000     8.35000E-01    -1.84299E-04
     0.30000     8.45000E-01    -1.77061E-04
     0.30000     8.55000E-01    -1.70134E-04
     0.30000     8.65000E-01    -1.63541E-04
     0.30000     8.75000E-01    -1.57304E-04
     0.30000     8.85000E-01    -1.51444E-04
     0.30000     8.95000E-01    -1.45985E-04
     0.30000     9.05000E-01    -1.40945E-04
     0.30000     9.15000E-01    -1.36346E-04
     0.30000     9.25000E-01    -1.32207E-04
     0.30000     9.35000E-01    -1.28544E-04
     0.30000     9.45000E-01    -1.25373E-04
     0.30000     9.55000E-01    -1.22709E-04
     0.30000     9.65000E-01    -1.20563E-04
     0.30000     9.75000E-01    -1.18945E-04
     0.30000     9.85000E-01    -1.17862E-04
     0.30000     9.95000E-01    -1.17319E-04
     0.30000     1.00000E+00    -1.17319E-04
     0.31667     0.00000E+00    -8.79469E-04
     0.31667     5.00000E-03    -8.79469E-04
     0.31667     1.50000E-02    -8.78941E-04
     0.31667     2.50000E-02    -8.77887E-04
     0.31667     3.50000E-02    -8.76311E-04
     0.31667     4.50000E-02    -8.74221E-04
     0.31667     5.50000E-02    -8.71625E-04
     0.31667     6.50000E-02    -8.68535E-04
     0.31667     7.50000E-02    -8.64963E-04
     0.31667     8.50000E-02    -8.60923E-04
     0.31667     9.50000E-02    -8.56433E-04
     0.31667     1.05000E-01    -8.51510E-04
     0.31667     1.15000E-01    -8.46171E-04
     0.31667     1.25000E-01    -8.40438E-04
     0.31667     1.35000E-01    -8.34329E-04
     0.31667     1.45000E-01    -8.27866E-04
     0.31667     1.55000E-01    -8.21070E-04
     0.31667     1.65000E-01    -8.13962E-04
     0.31667     1.75000E-01    -8.06564E-04
     0.31667     1.85000E-01    -7.98896E-04
     0.31667     1.95000E-01    -7.90978E-04
     0.31667     2.05000E-01    -7.82832E-04
     0.31667     2.15000E-01    -7.74475E-04
     0.31667     2.25000E-01    -7.65926E-04
     0.31667     2.35000E-01    -7.57204E-04
     0.31667     2.45000E-01    -7.48325E-04
     0.31667     2.55000E-01    -7.39303E-04
     0.31667     2.65000E-01    -7.30155E-04
     0.31667     2.75000E-01    -7.20894E-04
     0.31667     2.85000E-01    -7.11533E-04
     0.31667     2.95000E-01    -7.02082E-04
     0.31667     3.05000E-01    -6.92553E-04
     0.31667     3.15000E-01    -6.82955E-04
     0.31667     3.25000E-01    -6.73297E-04
     0.31667     3.35000E-01    -6.63587E-04
     0.31667     3.45000E-01    -6.53832E-04
     0.31667     3.55000E-01    -6.44038E-04
     0.31667     3.65000E-01    -6.34211E-04
     0.31667     3.75000E-01    -6.24355E-04
     0.31667     3.85000E-01    -6.14475E-04
     0.31667     3.95000E-01    -6.04575E-04
     0.31667     4.05000E-01    -5.94657E-04
     0.31667     4.15000E-01    -5.84725E-04
     0.31667     4.25000E-01    -5.74781E-04
     0.31667     4.35000E-01    -5.64828E-04
     0.31667     4.45000E-01    -5.54866E-04
     0.31667     4.55000E-01    -5.44899E-04
     0.31667     4.65000E-01    -5.34926E-04
     0.31667     4.75000E-01    -5.24950E-04
     0.31667     4.85000E-01    -5.14971E-04
     0.31667     4.95000E-01    -5.04990E-04
     0.31667     5.05000E-01    -4.95010E-04
     0.31667     5.15000E-01    -4.85029E-04
     0.31667     5.25000E-01    -4.75050E-04
     0.31667     5.35000E-01    -4.65074E-04
     0.31667     5.45000E-01    -4.55101E-04
     0.31667     5.55000E-01    -4.45134E-04
     0.31667     5.65000E-01    -4.35172E-04
     0.31667     5.75000E-01    -4.25219E-04
     0.31667     5.85000E-01    -4.15275E-04
     0.31667     5.95000E-01    -4.05343E-04
     0.31667     6.05000E-01    -3.95425E-04
     0.31667     6.15000E-01    -3.85525E-04
     0.31667     6.25000E-01    -3.75645E-04
     0.31667     6.35000E-01    -3.65789E-04
     0.31667     6.45000E-01    -3.55962E-04
     0.31667     6.55000E-01    -3.46168E-04
     0.31667     6.65000E-01    -3.36413E-04
     0.31667     6.75000E-01    -3.26703E-04
     0.31667     6.85000E-01    -3.17045E-04
     0.31667     6.95000E-01    -3.07447E-04
     0.31667     7.05000E-01    -2.97918E-04
     0.31667     7.15000E-01    -2.88467E-04
     0.31667     7.25000E-01    -2.79106E-04
     0.31667     7.35000E-01    -2.69845E-04
     0.31667     7.45000E-01    -2.60697E-04
     0.31667     7.55000E-01    -2.51675E-04
     0.31667     7.65000E-01    -2.42796E-04
     0.31667     7.75000E-01    -2.34074E-04
     0.31667     7.85000E-01    -2.25525E-04
     0.31667     7.95000E-01    -2.17168E-04
     0.31667     8.05000E-01    -2.09022E-04
     0.31667     8.15000E-01    -2.01104E-04
     0.31667     8.25000E-01    -1.93436E-04
     0.31667     8.35000E-01    -1.86038E-04
     0.31667     8.45000E-01    -1.78930E-04
     0.31667     8.55000E-01    -1.72134E-04
     0.31667     8.65000E-01    -1.65671E-04
     0.31667     8.75000E-01    -1.59562E-04
     0.31667     8.85000E-01    -1.53829E-04
     0.31667     8.95000E-01    -1.48490E-04
     0.31667     9.05000E-01    -1.43567E-04
     0.31667     9.15000E-01    -1.39077E-04
     0.31667     9.25000E-01    -1.35037E-04
     0.31667     9.35000E-01    -1.31465E-04
     0.31667     9.45000E-01    -1.28375E-04
     0.31667     9.55000E-01    -1.25779E-04
     0.31667     9.65000E-01    -1.23689E-04
     0.31667     9.75000E-01    -1.22113E-04
