State         Time     Position         ω_e        velocity            Φ_2          Peclet          flux_e          flux_0
  CDR        hours           um            -            cm/s            Φ_2               -       mol/cm2/s       mol/cm2/s
  R        0.04639      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04639      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04639      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70030E-08     4.39985E-08
  R        0.04639      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71354E-08     4.39321E-08
  R        0.04639      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.11221E-08     4.19321E-08
  R        0.04639      0.97500      0.39979     5.90647E-06     0.00000E+00     0.00000E+00     3.62088E-06     1.17029E-06
  R        0.04639      1.00000      0.36912     5.90647E-06     2.79833E+00     0.00000E+00     3.43977E-06     1.26085E-06
  R        0.04667      0.00000      0.40186     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04667      0.02500      0.40021     1.09986E-07     0.00000E+00     0.00000E+00     8.11680E-08     4.19091E-08
  R        0.04667      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71385E-08     4.39305E-08
  R        0.04667      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70031E-08     4.39984E-08
  R        0.04667      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04667      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04667      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04667      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70031E-08     4.39985E-08
  R        0.04667      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71370E-08     4.39313E-08
  R        0.04667      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.11451E-08     4.19205E-08
  R        0.04667      0.97500      0.39979     5.56722E-06     0.00000E+00     0.00000E+00     3.41733E-06     1.10244E-06
  R        0.04667      1.00000      0.37082     5.56722E-06     2.63456E+00     0.00000E+00     3.25607E-06     1.18307E-06
  R        0.04694      0.00000      0.40186     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04694      0.02500      0.40022     1.09986E-07     0.00000E+00     0.00000E+00     8.11912E-08     4.18975E-08
  R        0.04694      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71400E-08     4.39297E-08
  R        0.04694      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70032E-08     4.39984E-08
  R        0.04694      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04694      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04694      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04694      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70031E-08     4.39984E-08
  R        0.04694      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71385E-08     4.39305E-08
  R        0.04694      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.11682E-08     4.19089E-08
  R        0.04694      0.97500      0.39978     6.54247E-06     0.00000E+00     0.00000E+00     4.00248E-06     1.29749E-06
  R        0.04694      1.00000      0.36594     6.54247E-06     3.10536E+00     0.00000E+00     3.78103E-06     1.40822E-06
  R        0.04722      0.00000      0.40186     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04722      0.02500      0.40022     1.09986E-07     0.00000E+00     0.00000E+00     8.12144E-08     4.18858E-08
  R        0.04722      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71416E-08     4.39289E-08
  R        0.04722      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70032E-08     4.39984E-08
  R        0.04722      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04722      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04722      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04722      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70032E-08     4.39984E-08
  R        0.04722      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71401E-08     4.39297E-08
  R        0.04722      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.11913E-08     4.18974E-08
  R        0.04722      0.97500      0.39978     6.49718E-06     0.00000E+00     0.00000E+00     3.97531E-06     1.28844E-06
  R        0.04722      1.00000      0.36616     6.49718E-06     3.08349E+00     0.00000E+00     3.75687E-06     1.39766E-06
  R        0.04750      0.00000      0.40186     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04750      0.02500      0.40022     1.09986E-07     0.00000E+00     0.00000E+00     8.12375E-08     4.18742E-08
  R        0.04750      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71432E-08     4.39282E-08
  R        0.04750      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70033E-08     4.39984E-08
  R        0.04750      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04750      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04750      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04750      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70032E-08     4.39984E-08
  R        0.04750      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71417E-08     4.39289E-08
  R        0.04750      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.12143E-08     4.18858E-08
  R        0.04750      0.97500      0.39978     6.80303E-06     0.00000E+00     0.00000E+00     4.15882E-06     1.34961E-06
  R        0.04750      1.00000      0.36463     6.80303E-06     3.23114E+00     0.00000E+00     3.91968E-06     1.46918E-06
  R        0.04778      0.00000      0.40186     1.09782E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  R        0.04778      0.02500      0.40022     1.09986E-07     0.00000E+00     0.00000E+00     8.12607E-08     4.18626E-08
  R        0.04778      0.07500      0.40001     1.10000E-07     0.00000E+00     0.00000E+00     7.71448E-08     4.39273E-08
  R        0.04778      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70033E-08     4.39983E-08
  R        0.04778      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04778      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  R        0.04778      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70001E-08     4.40000E-08
  R        0.04778      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70033E-08     4.39984E-08
  R        0.04778      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.71432E-08     4.39281E-08
  R        0.04778      0.92500      0.39999     1.09986E-07     0.00000E+00     0.00000E+00     8.12373E-08     4.18743E-08
  R        0.04778      0.97500      0.39978     6.60449E-06     0.00000E+00     0.00000E+00     4.03969E-06     1.30990E-06
